#{"t_start": 1716229727.5462751, "env_id": "CenteringWorld-v1"}
r,l,t
-0.47,237,0.905462
0.33,83,1.243533
-1.26,64,1.34082
1.53,19,1.595111
0.37,127,2.001983
0.45,47,2.074051
1.66,72,2.41969
1.34,68,2.522286
1.69,71,2.861664
1.82,46,2.93273
1.63,27,2.974764
1.59,17,3.000847
0.75,64,3.309768
1.65,24,3.347141
1.59,13,3.367157
1.05,10,3.384189
1.54,17,3.412747
1.56,9,3.425762
1.65,17,3.665224
1.59,15,3.689254
1.62,14,3.711272
1.6,13,3.732795
1.64,19,3.764319
1.61,14,3.787335
1.09,22,3.821457
1.0,6,3.830983
1.04,8,3.843499
1.14,17,4.093253
1.51,12,4.113819
1.07,21,4.145877
1.57,13,4.167429
0.07,22,4.202984
1.63,15,4.22804
1.67,33,4.279655
1.56,9,4.517946
1.56,8,4.53097
1.67,19,4.562069
1.62,20,4.593622
1.57,10,4.609176
1.58,28,4.654698
1.67,20,4.68624
1.56,12,4.705432
1.64,21,4.957479
1.74,30,5.006076
1.57,9,5.021105
1.0,7,5.032135
1.64,16,5.058693
1.04,9,5.074214
1.78,30,5.122037
1.93,48,5.437016
1.11,15,5.460571
1.6,14,5.482133
1.56,9,5.496167
1.58,10,5.513201
1.94,63,5.798175
1.58,10,5.814705
1.57,9,5.828261
1.57,10,5.845775
1.66,18,5.876331
1.59,15,5.89989
1.52,4,5.90589
1.58,12,5.924438
1.56,10,5.941476
1.61,13,5.963509
1.58,11,6.165117
1.64,16,6.189669
1.11,14,6.213704
1.51,7,6.224277
1.65,33,6.278846
1.53,9,6.293369
1.69,22,6.328937
1.85,39,6.550268
1.06,11,6.568138
1.57,12,6.589178
0.59,17,6.618726
1.71,24,6.662316
1.6,12,6.683352
1.54,6,6.69287
1.1,13,6.717916
1.67,20,6.908866
1.67,19,6.94195
1.57,9,6.956974
1.61,14,6.98305
1.6,12,7.003602
1.57,9,7.018641
1.55,9,7.033677
1.59,11,7.058219
1.62,18,7.089933
1.6,12,7.109691
1.59,11,7.128235
1.62,14,7.305172
1.61,19,7.336154
1.56,8,7.349308
1.55,9,7.36436
1.6,12,7.390592
1.57,9,7.406108
0.72,28,7.454216
1.73,25,7.497792
1.62,18,7.675411
