#{"t_start": 1716405826.8401372, "env_id": "CenteringWorld-v0"}
r,l,t
1.3,249,1.017722
9.1,182,1.796033
3.7,40,1.858555
2.3,20,1.891867
6.4,71,2.239809
4.8,45,2.321191
1.7,37,2.620029
3.5,37,2.685688
3.0,31,2.73256
0.6,17,2.767057
3.9,37,2.833599
2.7,14,3.095024
5.0,40,3.173765
3.3,24,3.210739
1.8,18,3.241989
3.3,27,3.293679
4.5,48,3.591974
2.7,17,3.625282
4.0,29,3.672177
2.8,16,3.703428
2.4,15,3.729229
2.4,11,3.974171
2.1,15,4.005421
4.8,38,4.070748
3.4,22,4.094094
1.8,7,4.109718
1.9,12,4.125342
4.5,33,4.174199
3.2,22,4.46948
1.9,13,4.487712
3.3,26,4.51899
4.8,56,4.623273
4.1,49,4.938841
2.3,10,4.954466
3.4,24,5.008616
3.1,18,5.031648
3.3,20,5.062898
5.3,52,5.381489
1.7,49,5.465967
1.9,6,5.465967
2.9,16,5.497236
2.8,15,5.512861
3.6,23,5.787195
3.4,21,5.815896
2.3,11,5.831521
1.7,4,5.831521
2.3,10,5.862771
3.2,19,5.896062
2.6,13,5.911705
4.4,34,5.974206
1.9,6,6.15552
3.0,17,6.195248
5.2,39,6.245145
5.7,44,6.325246
2.6,27,6.541919
2.9,24,6.588814
1.9,13,6.60444
3.8,26,6.655552
3.3,20,6.674196
2.3,12,6.705446
3.4,27,6.750245
2.0,13,6.908937
7.5,65,7.025374
3.0,40,7.07953
2.4,13,7.25818
2.2,10,7.280437
3.2,19,7.31091
2.6,13,7.326535
3.4,24,7.376427
2.2,20,7.396187
1.6,3,7.411829
2.3,15,7.427454
2.3,10,7.458705
2.5,12,7.479544
2.2,10,7.647309
3.2,19,7.684366
1.7,10,7.695237
4.0,40,7.757754
2.0,7,7.77338
2.7,14,7.806678
2.7,25,7.839945
1.7,4,7.839945
2.5,12,8.026921
3.8,25,8.064002
5.6,45,8.142027
3.4,21,8.173296
3.6,23,8.204545
2.1,14,8.386869
3.4,30,8.433744
2.4,11,8.449369
3.8,26,8.503529
4.8,37,8.566029
3.3,20,8.767717
2.0,7,8.783607
3.9,29,8.852586
3.4,22,8.891211
3.0,20,8.929674
3.0,18,8.961226
2.3,10,8.977042
7.1,58,9.269536
2.5,12,9.285148
3.1,45,9.380816
3.3,23,9.412365
1.9,21,9.626022
2.8,15,9.670413
3.0,17,9.69535
5.1,42,9.775553
5.4,42,10.032021
5.1,38,10.116214
2.8,16,10.131856
1.8,8,10.147772
4.6,33,10.224577
3.7,24,10.255847
2.1,10,10.454691
3.2,21,10.486218
2.4,26,10.532834
6.8,56,10.646676
3.7,25,10.866237
3.2,19,10.916232
3.8,25,10.947495
2.0,9,10.970407
2.7,14,11.003127
2.2,9,11.021314
3.6,34,11.084095
2.4,15,11.281062
4.2,31,11.350581
3.9,27,11.397774
2.9,20,11.446351
3.5,24,11.478022
5.2,39,11.75787
4.4,31,11.806023
2.0,9,11.821672
3.5,25,11.875534
2.7,14,11.891177
4.0,27,11.938055
1.8,27,12.190266
3.2,19,12.221526
3.6,23,12.252764
4.3,33,12.329777
2.9,16,12.361288
4.4,32,12.60064
3.6,23,12.63215
2.1,12,12.663154
4.0,28,12.717396
3.1,24,12.764274
3.9,27,12.996701
3.3,20,13.044683
2.3,12,13.060041
5.5,45,13.153683
2.7,18,13.184922
2.8,15,13.201016
6.9,58,13.489381
4.1,29,13.557931
4.1,34,13.627715
2.3,11,13.656788
2.8,32,13.906734
2.4,11,13.922628
3.6,23,13.953994
3.5,36,14.039111
3.1,18,14.073686
3.3,20,14.103671
7.5,62,14.421377
3.0,17,14.453019
1.9,6,14.468533
2.1,10,14.484156
4.0,27,14.534178
2.3,16,14.757112
2.7,14,14.77248
3.1,24,14.842217
4.1,28,14.889376
2.9,18,14.934027
2.7,15,14.953671
2.1,27,15.19798
2.8,17,15.219368
4.9,37,15.29883
3.1,20,15.330009
2.6,14,15.361899
2.5,12,15.383875
2.5,12,15.39952
2.6,13,15.592283
2.1,24,15.639178
2.8,15,15.670696
3.1,30,15.720699
1.8,5,15.744182
5.0,47,15.82451
3.0,28,16.079747
1.9,6,16.079747
2.8,22,16.133869
3.6,24,16.181049
2.6,14,16.196671
2.5,12,16.22971
3.6,23,16.272462
2.5,12,16.461075
2.8,15,16.492591
2.5,12,16.508209
2.6,18,16.553743
4.7,34,16.616554
3.3,20,16.666317
1.8,5,16.666317
5.5,56,16.953814
2.9,30,17.008196
2.2,15,17.039102
5.8,45,17.308912
3.7,27,17.364184
3.3,20,17.410088
2.1,9,17.413088
3.6,27,17.460264
2.2,21,17.511572
3.0,35,17.761262
1.7,4,17.761262
6.4,51,17.870424
5.0,48,17.95058
3.0,19,18.16644
3.3,20,18.213333
4.3,30,18.27672
5.8,47,18.357865
2.9,16,18.392243
4.4,31,18.632083
7.1,58,18.729007
2.7,19,18.775626
2.5,16,18.808419
3.0,22,19.0123
3.4,27,19.066238
4.7,35,19.150555
2.3,21,19.182082
3.8,34,19.417668
4.9,36,19.491196
4.2,29,19.538318
2.5,14,19.573228
4.6,33,19.624001
1.9,6,19.639395
2.2,9,19.831858
5.1,38,19.912106
4.3,30,19.974984
1.8,5,19.984273
2.3,10,20.00473
5.4,41,20.082874
5.4,41,20.33811
4.2,29,20.385293
3.8,25,20.433887
2.0,38,20.677666
7.0,57,20.774541
2.4,11,20.805791
3.4,28,20.870457
2.9,21,20.902725
3.5,24,21.115484
3.7,28,21.162445
3.2,30,21.232199
2.4,34,21.296403
3.0,18,21.327987
2.8,20,21.544672
4.1,37,21.613079
4.7,34,21.676012
2.1,19,21.724728
4.1,30,21.95786
4.0,27,22.004736
4.1,28,22.058923
2.8,15,22.097369
2.0,9,22.10167
3.3,20,22.150404
4.8,35,22.403726
3.0,17,22.419675
2.5,16,22.451002
3.6,23,22.504764
3.1,18,22.536298
2.0,10,22.552008
4.5,32,22.815248
2.0,10,22.832898
3.1,18,22.864147
4.8,35,22.933925
3.2,20,22.965457
2.5,14,22.996443
2.6,13,23.028778
1.7,4,23.029778
2.9,16,23.246334
2.8,20,23.277604
3.5,40,23.363074
3.7,26,23.409986
2.6,13,23.425604
8.3,71,23.734308
3.1,18,23.78293
4.2,29,23.830059
3.9,26,23.883909
2.7,14,24.095566
2.8,25,24.127092
3.0,17,24.158342
2.3,10,24.174
2.2,9,24.204769
5.6,43,24.275987
3.7,26,24.521456
2.2,12,24.537357
1.5,8,24.553032
2.5,12,24.568648
3.1,18,24.600062
3.0,19,24.652778
3.1,20,24.684017
1.6,3,24.684017
4.2,29,24.924624
4.8,37,25.002703
7.4,62,25.119376
3.0,17,25.150614
3.4,27,25.390971
3.2,19,25.424558
1.8,13,25.440469
2.2,9,25.471433
4.2,29,25.520679
2.8,16,25.552004
2.0,11,25.567571
2.9,50,25.856834
3.1,21,25.888096
4.7,34,25.954069
4.3,33,26.016285
2.4,19,26.233187
5.0,46,26.318593
2.3,15,26.363113
2.4,11,26.379018
6.0,50,26.642571
6.6,54,26.743364
3.1,18,26.790273
3.5,22,26.824033
1.8,19,26.862222
4.8,37,27.107803
3.0,19,27.137365
3.3,20,27.168667
2.2,9,27.184242
2.3,10,27.216141
2.3,20,27.253782
2.3,18,27.285304
2.3,10,27.465308
4.4,31,27.529577
6.5,56,27.629069
3.9,26,27.678777
6.2,49,27.961118
6.1,50,28.054818
3.6,23,28.103821
3.2,20,28.321479
1.8,5,28.321479
2.6,13,28.353039
3.1,23,28.399991
2.4,11,28.421213
2.4,11,28.438183
2.4,13,28.462168
2.8,16,28.49342
2.1,8,28.509045
2.5,14,28.542307
6.5,52,28.821724
2.8,15,28.854781
6.5,52,28.953111
2.6,48,29.217693
2.5,16,29.249
2.6,13,29.282985
2.6,13,29.298627
2.4,17,29.329878
5.5,46,29.604773
2.9,16,29.6363
2.5,13,29.667559
3.1,20,29.703651
3.2,20,29.737117
2.3,10,29.753007
1.9,6,29.768661
2.4,19,29.816214
6.4,51,30.077858
2.7,26,30.141369
4.5,34,30.188262
3.1,22,30.250636
3.3,20,30.458046
2.9,26,30.504951
3.3,26,30.566388
1.6,9,30.586987
3.9,27,30.624625
3.3,23,30.687095
3.1,32,30.911136
3.0,21,30.942387
2.7,22,31.005924
2.6,16,31.024567
5.3,40,31.10451
2.7,14,31.301007
3.9,26,31.353848
4.5,32,31.416662
2.2,9,31.432251
2.1,13,31.463031
3.4,31,31.510183
2.0,7,31.525998
5.4,41,31.784513
2.9,16,31.819525
3.2,21,31.850775
3.4,25,31.911132
3.2,19,31.944671
2.7,14,32.158624
1.8,7,32.166357
2.4,11,32.181984
1.9,14,32.213495
3.6,23,32.262008
1.6,4,32.262008
2.9,22,32.309138
4.7,35,32.378806
2.6,24,32.610084
3.6,56,32.703846
