#{"t_start": 1716405826.8360076, "env_id": "CenteringWorld-v0"}
r,l,t
9.7,430,1.800163
3.0,72,1.91164
4.4,46,2.212666
4.2,42,2.290815
1.4,18,2.32632
2.2,22,2.344965
7.1,60,2.705443
2.1,22,2.73669
2.9,17,2.771187
2.3,14,2.790853
5.2,51,3.130404
4.3,45,3.214869
3.4,102,3.617337
6.5,57,3.707557
3.0,18,3.736742
4.8,35,4.025176
2.7,20,4.058531
2.6,14,4.082595
2.2,12,4.098223
2.0,8,4.113847
3.2,24,4.156401
2.2,9,4.162685
5.1,39,4.478663
4.3,39,4.538744
3.6,24,4.587694
2.9,16,4.611776
4.5,33,4.911703
2.6,13,4.927346
3.3,21,4.958596
2.7,14,4.974221
3.1,18,5.017136
2.3,19,5.035778
2.7,18,5.067028
5.2,40,5.369992
3.0,19,5.401242
3.7,25,5.432493
3.7,33,5.485741
4.1,34,5.765835
2.4,11,5.79708
2.6,14,5.804381
2.6,15,5.83565
2.3,10,5.8669
2.3,17,5.895142
2.5,12,5.900191
4.1,32,5.962711
2.8,16,6.15965
4.2,30,6.221872
2.4,11,6.23363
3.9,26,6.2649
7.1,60,6.546049
3.4,28,6.592944
2.2,13,6.624194
3.4,35,6.678325
2.3,16,6.693951
2.7,27,6.750376
2.1,12,6.913067
4.5,44,6.982628
6.2,59,7.083659
2.8,18,7.26231
3.1,18,7.299396
2.1,8,7.299396
4.5,34,7.361914
2.1,8,7.383558
3.3,20,7.415959
1.2,14,7.431584
2.4,11,7.447209
3.2,22,7.651439
3.6,30,7.699367
2.0,7,7.715009
2.8,19,7.746259
2.3,11,7.761884
1.8,26,7.812807
3.1,18,7.82845
3.6,25,8.036865
4.4,33,8.083757
5.4,45,8.1618
1.6,4,8.1618
2.9,16,8.193049
3.9,26,8.390998
3.3,20,8.422249
2.2,9,8.437874
2.9,17,8.47403
2.0,8,8.489016
2.3,12,8.507658
2.2,11,8.523283
3.1,19,8.554534
3.4,24,8.756205
3.5,34,8.83722
3.1,18,8.864072
3.4,21,8.915657
2.7,14,8.933804
1.9,27,8.981172
2.7,21,9.207129
3.6,39,9.289278
2.7,14,9.305146
3.3,21,9.35788
2.2,14,9.384946
4.6,44,9.630151
4.0,27,9.683836
3.4,40,9.776683
4.1,30,9.826852
4.2,29,10.051521
2.1,8,10.067158
3.2,19,10.112044
5.7,45,10.183149
2.4,11,10.214369
3.7,26,10.259976
1.5,2,10.259976
3.2,19,10.474727
2.2,9,10.490348
2.4,11,10.505713
2.6,14,10.536963
6.9,59,10.635144
3.0,17,10.683877
3.2,22,10.904719
2.1,8,10.920362
4.3,32,10.974536
3.2,19,11.025443
4.4,37,11.088224
2.8,15,11.285192
3.4,30,11.354711
2.3,10,11.370355
2.8,17,11.401903
2.8,15,11.435238
3.2,19,11.466123
4.7,35,11.543298
2.5,12,11.748281
3.1,19,11.779145
3.9,26,11.825801
2.1,8,11.841144
2.6,15,11.879664
2.2,9,11.895307
3.8,25,11.942184
4.3,33,12.178749
2.1,8,12.194396
2.2,25,12.24153
3.4,22,12.287013
4.7,37,12.349809
2.6,15,12.396315
3.6,39,12.63628
2.5,18,12.667284
3.6,32,12.737434
3.5,22,12.784029
3.4,29,13.028864
7.2,60,13.142156
2.0,12,13.157813
2.4,13,13.173426
2.0,8,13.189051
2.8,21,13.237005
2.4,11,13.446363
2.8,18,13.477973
2.8,17,13.493511
2.9,16,13.54039
5.1,42,13.616218
2.3,10,13.631844
3.0,17,13.667157
6.1,48,13.958124
2.5,12,13.983141
3.1,19,14.011978
3.4,26,14.059117
3.8,28,14.308844
1.8,7,14.324813
3.0,18,14.356138
6.4,55,14.457148
2.9,16,14.488286
3.0,17,14.522403
2.5,12,14.745699
3.9,27,14.792233
5.0,46,14.893506
3.1,18,14.929457
2.8,23,14.973427
2.5,18,15.185925
3.3,20,15.223497
3.3,20,15.271335
4.8,36,15.334138
2.6,21,15.385004
3.4,21,15.419535
3.6,25,15.627681
2.2,20,15.658944
2.6,13,15.699584
3.1,41,15.766515
2.5,12,15.80024
3.6,23,16.037001
2.9,18,16.06851
2.8,15,16.099504
2.3,19,16.137999
2.0,7,16.153644
2.3,10,16.169558
1.8,15,16.185179
2.8,15,16.232839
4.1,32,16.465204
2.9,16,16.481138
3.4,21,16.528128
2.8,16,16.557873
2.5,13,16.589404
3.0,17,16.620683
8.4,76,16.942306
2.4,11,16.957943
7.2,64,17.092187
2.2,11,17.10783
5.6,43,17.368313
4.1,28,17.433144
1.7,10,17.448487
5.0,37,17.520644
3.1,28,17.749802
3.6,23,17.796382
4.2,31,17.850508
2.3,12,17.874554
4.0,27,17.921692
10.2,91,18.283849
2.8,17,18.31512
2.7,14,18.346369
2.5,12,18.361995
2.9,16,18.396373
2.9,17,18.604688
3.5,22,18.651591
4.0,27,18.712225
3.8,41,18.779756
4.4,33,19.01643
3.3,20,19.054712
2.5,42,19.151684
2.2,22,19.186212
3.7,24,19.23284
5.2,39,19.479671
2.6,15,19.510939
4.0,27,19.558135
3.2,19,19.596368
3.5,22,19.62813
7.3,60,19.931861
3.4,21,19.96311
3.9,26,20.024503
2.1,8,20.040141
6.2,49,20.288303
1.7,17,20.34024
2.8,16,20.357901
3.3,25,20.405121
4.0,31,20.469551
2.7,14,20.485169
2.8,15,20.681796
6.9,56,20.794308
6.8,55,20.906855
