#{"t_start": 1716405826.847359, "env_id": "CenteringWorld-v0"}
r,l,t
9.5,530,2.175305
2.6,20,2.216963
4.2,46,2.279464
7.5,93,2.694091
3.3,30,2.743965
2.4,14,2.763834
2.1,27,2.795127
2.4,12,3.087802
2.3,15,3.103427
1.2,33,3.167016
3.3,33,3.219143
2.3,13,3.234768
2.4,28,3.297145
2.5,14,3.537876
2.3,10,3.553506
2.5,13,3.584752
1.5,4,3.584752
2.3,14,3.61806
3.7,26,3.64933
4.3,35,3.715743
2.2,10,3.731662
2.2,18,3.998199
2.5,30,4.047179
4.7,34,4.086872
2.4,11,4.11812
2.6,15,4.14405
1.6,25,4.426358
4.6,36,4.48049
8.7,76,4.616051
3.3,21,4.896302
1.5,2,4.900352
3.2,23,4.931619
2.4,12,4.947245
2.7,14,4.962869
0.2,22,5.008784
1.6,17,5.040052
3.0,17,5.055676
2.0,7,5.071302
4.0,27,5.358641
1.7,20,5.374267
4.1,30,5.437762
2.4,11,5.455745
2.5,20,5.474389
2.2,21,5.50564
3.0,17,5.772847
6.2,52,5.855549
3.1,18,5.88884
3.1,18,5.920109
3.5,23,5.95136
4.1,30,6.188027
3.2,26,6.222279
6.0,50,6.311742
2.5,23,6.333668
3.6,23,6.565969
2.9,17,6.581593
1.2,19,6.612843
4.0,44,6.6826
3.5,30,6.743024
2.9,16,6.917341
7.2,64,7.018152
5.2,44,7.08795
2.8,15,7.272215
3.3,22,7.303688
2.9,16,7.334938
4.2,30,7.388965
2.5,12,7.404608
2.4,12,7.420233
3.3,22,7.451483
7.5,69,7.734908
3.9,30,7.793271
2.3,20,7.817098
4.5,34,8.025513
4.6,34,8.088031
2.0,10,8.103655
2.0,7,8.119281
3.4,22,8.150448
2.7,16,8.181698
2.1,8,8.181698
2.5,19,8.379647
5.9,66,8.480664
1.9,7,8.496307
3.1,18,8.527557
4.1,28,8.580467
2.7,14,8.776385
5.6,46,8.868364
3.3,20,8.917408
4.4,31,8.969821
3.1,18,9.179904
2.7,18,9.225726
2.2,9,9.230772
6.2,49,9.329562
4.3,30,9.389237
2.9,17,9.405143
2.6,43,9.672484
3.8,25,9.719379
2.1,10,9.735004
2.8,29,9.7996
2.7,15,9.8155
3.2,22,10.04017
2.3,12,10.055806
3.0,17,10.104992
4.7,34,10.155897
1.9,6,10.171798
3.4,24,10.217355
3.2,19,10.248625
2.5,14,10.447469
2.5,12,10.463376
1.9,7,10.478997
2.3,29,10.541696
2.1,8,10.560993
6.3,52,10.65502
4.2,30,10.893368
2.1,11,10.909011
3.2,27,10.963185
3.0,17,11.009091
3.6,24,11.045781
1.9,7,11.061251
4.2,29,11.28945
1.9,6,11.305067
3.9,28,11.359004
2.5,12,11.374801
2.8,15,11.406138
2.5,12,11.439129
3.0,17,11.4708
2.4,11,11.490209
2.0,8,11.492331
2.0,7,11.507958
2.5,28,11.751648
2.2,10,11.767794
2.4,11,11.798801
2.4,16,11.81445
3.9,28,11.883955
4.5,43,12.134987
3.9,26,12.198668
2.9,18,12.230179
2.2,15,12.245542
3.6,23,12.291788
2.3,10,12.322555
4.8,35,12.562142
2.0,7,12.562142
2.9,16,12.60931
4.4,31,12.655932
2.6,18,12.707094
4.4,39,12.772677
1.9,8,12.801831
3.0,26,13.021551
2.0,7,13.037461
2.8,15,13.07265
3.0,18,13.092347
3.4,21,13.146461
2.8,19,13.1777
3.1,18,13.222655
4.7,37,13.466621
5.1,38,13.547709
2.3,10,13.566354
2.5,14,13.582314
2.9,16,13.620493
2.6,13,13.651806
2.2,9,13.655806
2.4,13,13.883874
6.5,55,13.984982
2.7,21,14.016264
2.3,24,14.077806
2.5,15,14.096449
2.5,18,14.313462
2.1,16,14.344787
3.6,23,14.409113
2.7,14,14.430056
2.5,14,14.445797
2.2,9,14.461311
3.0,17,14.511052
2.2,18,14.542794
3.3,20,14.765258
2.7,14,14.79677
2.8,15,14.834995
1.6,12,14.85064
3.6,23,14.897802
3.0,19,14.930805
4.5,32,15.174574
2.2,9,15.196518
2.9,18,15.228033
4.9,38,15.307141
3.3,38,15.376653
4.7,35,15.61633
2.8,20,15.647593
4.4,31,15.713477
2.6,31,15.770534
2.2,28,15.817288
2.4,11,16.041287
3.5,23,16.072526
3.2,19,16.126647
5.2,39,16.189449
2.6,16,16.222488
3.7,24,16.438209
2.6,14,16.469787
3.1,18,16.500988
2.5,12,16.516776
2.1,8,16.546522
2.4,14,16.562167
3.5,22,16.609332
4.1,28,16.659096
2.3,13,16.86843
1.9,8,16.884092
4.6,33,16.946592
3.7,26,17.000974
