#{"t_start": 1716405826.846359, "env_id": "CenteringWorld-v0"}
r,l,t
2.3,307,1.339239
2.3,96,1.73567
2.3,13,1.751295
5.0,69,1.876361
3.5,45,2.176305
3.8,37,2.233588
2.7,29,2.280463
1.9,11,2.314969
1.6,17,2.334613
1.8,21,2.613807
2.6,13,2.64819
2.7,16,2.663841
4.0,34,2.726338
3.3,26,2.764834
2.8,15,2.780502
2.1,12,2.796127
1.6,26,3.104427
2.0,9,3.120052
3.7,36,3.188869
4.3,49,3.267018
1.9,7,3.283804
2.8,22,3.554506
2.3,14,3.57013
3.3,30,3.61906
2.6,13,3.634706
2.3,11,3.65033
5.7,49,3.96795
2.9,17,3.999199
2.9,33,4.048179
3.0,27,4.103496
6.5,52,4.427358
2.5,15,4.442984
4.0,32,4.497143
2.8,24,4.544017
1.5,11,4.575343
2.8,15,4.599308
3.1,18,4.617051
1.7,30,4.916994
4.8,44,4.979494
2.2,9,5.005745
2.2,9,5.009784
2.5,12,5.025426
3.7,24,5.072302
2.4,11,5.309653
5.9,47,5.390891
2.4,15,5.422141
4.6,68,5.755484
3.0,17,5.79203
2.7,17,5.809674
2.4,20,5.856549
4.6,33,5.905483
3.0,18,5.936734
3.6,30,6.164923
1.8,7,6.180965
3.1,18,6.211521
2.8,18,6.238923
2.8,15,6.254549
3.7,24,6.302128
2.2,11,6.319024
3.9,28,6.535697
1.9,6,6.551343
2.5,21,6.582593
2.7,14,6.613843
4.0,41,6.667974
3.2,21,6.699224
2.8,26,6.902715
2.6,13,6.918341
3.2,19,6.956634
4.2,44,7.019152
3.4,22,7.067031
3.7,32,7.269218
3.9,27,7.304688
1.9,8,7.320313
4.7,35,7.388964
1.5,2,7.389965
3.2,19,7.421233
3.6,24,7.452483
2.2,22,7.656713
3.2,22,7.689015
3.4,21,7.720283
3.5,22,7.767158
2.2,49,7.988907
3.5,25,8.042156
2.2,9,8.057781
1.6,3,8.057781
6.3,51,8.151448
3.6,24,8.182698
2.2,13,8.213948
1.3,7,8.365004
4.4,34,8.427522
3.7,25,8.477664
2.4,11,8.481664
3.9,26,8.528557
3.6,28,8.745854
2.2,21,8.796653
4.5,36,8.869364
1.3,7,8.884989
4.4,36,8.955005
5.6,43,9.214698
3.2,21,9.247775
2.5,12,9.278926
4.3,30,9.342224
1.9,13,9.365131
5.0,40,9.604054
2.2,9,9.6198
3.4,28,9.673484
3.3,20,9.720379
6.0,59,9.831853
2.5,12,10.0258
2.3,14,10.056806
2.2,9,10.07278
2.2,9,10.092049
3.1,18,10.125634
3.4,21,10.156897
2.7,14,10.188429
2.9,17,10.218355
3.0,17,10.249625
2.3,11,10.448469
3.1,31,10.495362
3.2,22,10.550071
5.0,38,10.608886
3.5,22,10.661824
1.7,5,10.673526
7.9,67,10.979824
3.5,22,11.015092
6.2,50,11.29045
2.5,12,11.321789
3.3,22,11.360003
3.1,19,11.391552
