#{"t_start": 1716405826.8401372, "env_id": "CenteringWorld-v0"}
r,l,t
1.3,255,1.028665
1.8,23,1.295295
6.2,132,1.757517
2.9,49,1.827305
2.6,46,1.907511
0.7,30,2.194438
3.3,26,2.239809
4.9,45,2.318947
4.7,50,2.651412
3.0,21,2.670063
3.9,32,2.73256
0.8,27,2.771056
4.4,53,3.110649
2.8,18,3.141899
3.7,45,3.226364
2.2,9,3.241989
3.6,53,3.560728
2.1,9,3.576352
2.3,12,3.591974
2.1,8,3.616974
3.2,32,3.656552
2.2,9,3.672177
3.6,24,3.719053
3.5,24,3.989797
4.9,56,4.078465
2.3,12,4.094094
2.2,29,4.152272
3.0,18,4.174199
2.2,17,4.449206
3.0,17,4.481294
5.5,44,4.550239
2.0,17,4.583565
2.2,17,4.607646
4.4,37,4.907573
8.6,80,5.047273
2.7,15,5.062898
2.8,15,5.094148
2.2,12,5.350221
2.5,21,5.381489
3.2,21,5.412738
2.1,37,5.465967
4.8,37,5.528486
2.4,11,5.779072
2.5,13,5.800252
2.9,16,5.815896
1.5,2,5.815896
2.6,20,5.862771
2.7,14,5.891013
3.5,22,5.911705
4.4,31,5.974206
3.3,20,6.187187
1.7,4,6.195248
3.0,20,6.228501
3.8,39,6.276395
4.1,28,6.325246
4.1,36,6.57319
2.2,17,6.588814
4.9,38,6.658553
2.8,18,6.689821
2.2,15,6.705446
2.7,16,6.743948
3.2,19,6.908937
3.5,22,6.960856
4.2,37,7.009749
3.0,17,7.040999
3.2,34,7.095171
5.6,47,7.326535
3.0,17,7.357785
4.5,43,7.427454
2.4,11,7.44308
3.4,21,7.631684
3.3,21,7.683633
3.7,24,7.71088
2.8,17,7.74213
2.8,18,7.77338
2.4,11,7.803663
1.9,10,7.808677
5.4,44,8.032735
1.7,4,8.048378
2.1,14,8.064002
2.9,16,8.095252
1.9,6,8.110877
3.3,21,8.142027
1.5,3,8.142027
3.5,22,8.173296
2.0,7,8.18892
2.7,14,8.371226
3.1,18,8.402493
2.6,13,8.418119
1.8,5,8.433744
3.2,20,8.4699
5.5,43,8.534779
2.9,16,8.566029
3.7,31,8.783607
3.8,37,8.875586
2.7,14,8.891211
2.5,13,8.929674
3.4,21,8.961226
3.6,23,9.008905
2.3,12,9.202999
4.3,34,9.269536
2.9,29,9.332769
8.1,73,9.641539
4.8,35,9.710976
4.1,40,9.791195
3.1,20,9.822722
1.7,7,9.838075
2.5,12,10.032021
3.5,30,10.096272
5.1,38,10.163118
2.4,13,10.194651
3.9,35,10.255847
2.7,16,10.454691
4.6,33,10.517499
5.2,39,10.583858
1.4,25,10.631015
2.8,16,10.677747
3.0,17,10.89559
2.3,10,10.900589
3.5,27,10.947495
7.2,66,11.084095
3.0,17,11.296672
2.2,10,11.312288
3.1,19,11.350581
3.9,26,11.397774
1.9,6,11.41336
2.5,14,11.446351
3.0,17,11.461993
2.0,15,11.499552
3.0,25,11.725988
3.8,27,11.790401
4.2,29,11.837014
4.3,30,11.891177
3.2,20,11.938055
2.6,43,12.205889
4.4,43,12.282883
2.9,23,12.329777
3.6,27,12.381473
2.6,17,12.590773
5.0,37,12.648016
3.4,22,12.699682
3.6,27,12.748649
2.1,8,12.764274
2.6,13,12.796267
2.2,11,12.996701
5.8,45,13.083926
4.8,35,13.153683
5.0,38,13.232875
3.3,20,13.442233
2.9,16,13.473843
2.8,15,13.489381
4.1,28,13.557931
1.8,5,13.573575
3.3,20,13.609977
3.1,18,13.643626
2.2,9,13.663027
3.7,26,13.906734
1.7,11,13.922628
2.1,16,13.953994
2.3,10,13.973786
5.1,38,14.039111
3.9,26,14.088028
3.8,25,14.335983
2.5,12,14.352008
3.5,22,14.404464
4.7,35,14.468533
3.2,21,14.518273
2.0,7,14.518273
4.3,30,14.77248
2.2,9,14.788103
3.1,18,14.838217
3.0,17,14.857862
3.5,22,14.905024
3.0,17,14.938027
3.5,22,14.969298
2.7,14,15.19798
3.7,24,15.235254
2.4,14,15.267205
2.6,13,15.282862
5.8,45,15.383875
3.7,24,15.415406
2.6,13,15.607926
1.7,4,15.623551
2.3,12,15.639178
3.1,32,15.704716
2.3,17,15.742182
2.9,34,15.80887
5.9,47,16.079747
3.2,19,16.132869
2.9,17,16.149514
2.5,13,16.181049
6.5,52,16.461075
2.2,9,16.477009
3.7,25,16.508209
8.8,78,16.666317
3.0,18,16.891313
5.0,37,16.953814
5.4,44,17.039102
2.1,19,17.086057
2.0,22,17.119591
4.3,30,17.348547
4.2,29,17.413088
3.2,19,17.444357
3.2,19,17.475988
2.1,8,17.491243
4.9,37,17.745672
2.6,24,17.792253
4.4,31,17.868301
4.9,38,17.937708
2.0,16,17.966223
3.0,48,18.228958
2.4,11,18.245019
1.8,7,18.27872
5.3,40,18.342239
2.1,8,18.357865
4.8,36,18.616466
1.8,5,18.616466
2.4,11,18.632083
2.2,15,18.663086
7.9,67,18.791501
3.4,23,19.0123
2.2,9,19.044301
2.4,11,19.050582
2.9,19,19.082196
3.8,28,19.150555
3.2,29,19.197714
2.5,12,19.228711
3.6,23,19.433287
6.4,51,19.538318
6.3,50,19.624001
3.0,17,19.847483
3.3,20,19.893463
2.8,15,19.912106
5.3,40,19.998483
2.1,12,20.020373
