#{"t_start": 1716405826.8380075, "env_id": "CenteringWorld-v0"}
r,l,t
3.7,359,1.416035
2.5,27,1.712771
2.7,22,1.744021
2.5,30,1.798163
2.7,50,1.888961
4.8,68,2.226315
3.1,24,2.257564
5.4,64,2.622159
2.7,16,2.656542
3.2,47,2.719068
2.1,12,2.752316
7.9,87,3.144029
1.5,11,3.159653
2.2,9,3.184984
2.5,14,3.212869
2.5,23,3.244119
3.1,45,3.547228
3.2,21,3.594103
1.9,12,3.615338
1.9,9,3.627412
2.8,17,3.643057
2.4,11,3.658682
2.6,13,3.689933
3.1,18,3.723095
2.6,17,3.976301
3.9,38,4.051241
2.0,14,4.072878
4.5,36,4.127472
4.3,33,4.176329
2.1,14,4.43571
1.3,12,4.469609
2.2,18,4.489842
4.4,35,4.552368
3.3,20,4.585695
2.8,18,4.609776
2.2,9,4.625403
3.7,26,4.925346
4.3,30,4.972221
3.2,19,5.003471
2.5,15,5.018136
2.7,14,5.049403
2.1,14,5.065028
3.1,19,5.318004
0.6,14,5.35235
3.9,27,5.399242
2.5,18,5.430493
4.0,27,5.468097
3.6,23,5.499366
4.3,31,5.789325
1.8,10,5.802382
2.8,16,5.818025
2.5,13,5.849276
3.8,40,5.913835
3.4,21,5.945086
2.4,11,5.960711
2.7,14,6.173275
2.4,12,6.197378
2.7,22,6.23163
3.5,53,6.319094
2.1,8,6.327375
3.8,27,6.544049
3.3,21,6.590944
6.2,49,6.660682
4.2,29,6.707576
1.6,3,6.707576
2.9,18,6.750375
3.4,21,6.926692
1.0,16,6.960986
6.1,50,7.043128
4.1,32,7.081659
1.3,17,7.26031
4.1,28,7.313039
7.0,63,7.413959
2.2,12,7.44521
2.9,16,7.460835
2.6,14,7.649439
1.8,15,7.681492
2.5,20,7.713009
2.4,11,7.728634
2.8,29,7.77551
2.7,14,7.808808
1.5,20,7.82645
4.4,31,8.034865
5.2,61,8.144156
2.8,16,8.1598
1.0,1,8.175426
2.4,11,8.19105
3.6,23,8.373355
7.0,58,8.483709
2.7,14,8.505658
2.5,12,8.521283
2.0,8,8.536909
3.7,27,8.584804
2.2,11,8.769847
3.7,25,8.83522
2.1,8,8.83522
2.5,12,8.862072
3.2,20,8.893341
3.5,22,8.94746
2.4,11,8.963356
2.1,9,8.979172
2.2,10,8.994584
3.4,21,9.22705
5.6,45,9.303146
2.5,19,9.353881
2.9,17,9.382946
2.8,15,9.398589
3.1,21,9.612405
3.0,17,9.643668
1.6,15,9.681836
3.3,20,9.713106
4.0,27,9.777683
1.8,7,9.793325
3.4,28,9.840204
3.0,17,10.049521
3.3,23,10.081131
2.0,7,10.110044
2.1,8,10.118344
2.8,15,10.149902
2.5,16,10.181149
2.3,10,10.196781
1.9,12,10.226707
3.7,25,10.273613
3.1,18,10.472727
2.5,12,10.488348
5.5,42,10.570344
1.9,14,10.601887
3.2,24,10.633144
3.4,37,10.902719
3.1,21,10.934249
2.4,11,10.949625
3.2,19,10.988175
2.2,9,11.021443
2.7,25,11.055132
2.6,13,11.086225
2.9,16,11.283192
4.3,39,11.368355
4.7,35,11.44548
