#{"t_start": 1716405826.8401372, "env_id": "CenteringWorld-v0"}
r,l,t
3.0,214,0.957801
2.2,126,1.382632
1.8,159,1.891867
6.5,84,2.271059
2.2,19,2.30726
3.6,44,2.620029
1.9,17,2.654412
3.6,27,2.701313
3.0,21,2.73256
1.2,21,2.771056
2.0,16,2.786724
1.7,19,2.833599
3.5,30,3.126274
1.9,8,3.141899
1.9,6,3.157523
2.9,16,3.182854
3.2,22,3.226364
2.8,15,3.241989
6.5,59,3.576352
2.6,21,3.618973
3.0,18,3.640927
3.2,29,3.687803
3.2,31,3.741884
4.8,46,4.054401
4.1,28,4.094094
4.7,34,4.153519
2.9,16,4.174199
2.5,12,4.43358
5.0,41,4.503365
3.7,53,4.603525
2.3,17,4.623273
5.9,48,4.938841
3.7,25,4.985716
5.1,40,5.047273
2.8,15,5.078523
6.1,53,5.397113
4.2,30,5.448993
1.1,20,5.481611
4.9,37,5.74608
2.9,16,5.791952
3.6,25,5.815896
2.4,19,5.862771
4.4,32,5.911705
3.3,20,5.942956
6.1,52,6.218322
2.0,11,6.229501
2.8,21,6.26077
3.0,25,6.310188
2.4,11,6.325246
1.4,18,6.340889
2.6,14,6.557565
3.4,24,6.588814
2.3,30,6.649295
3.4,27,6.689821
6.0,48,6.908937
4.2,29,6.962856
5.8,48,7.040999
1.6,12,7.066515
5.6,45,7.291254
2.6,17,7.31091
5.2,49,7.396187
3.7,24,7.427454
3.2,20,7.477507
2.8,16,7.647309
4.7,35,7.71088
3.2,19,7.74213
2.6,13,7.77338
4.7,37,7.82432
6.9,58,8.079628
3.5,22,8.110877
2.6,13,8.142027
2.9,16,8.15767
2.5,12,8.18892
2.9,16,8.204545
3.4,21,8.402493
4.8,37,8.4679
3.5,23,8.503529
2.6,14,8.519154
3.5,22,8.566029
2.4,11,8.585688
3.2,21,8.783607
2.7,15,8.833091
2.9,16,8.859942
2.1,8,8.875586
4.0,32,8.929674
1.7,4,8.94533
2.4,11,8.961226
3.2,19,8.992454
1.6,15,9.202999
3.0,19,9.237994
1.8,13,9.269536
1.5,18,9.301016
2.0,7,9.316403
2.4,11,9.348446
3.3,20,9.380816
3.6,25,9.428013
3.0,19,9.626022
3.2,19,9.677706
2.6,13,9.69535
3.7,24,9.742225
3.1,35,9.806821
3.6,23,10.032021
3.0,17,10.063028
2.6,13,10.079001
1.2,6,10.100271
2.6,19,10.131856
4.6,36,10.194651
2.5,19,10.240233
3.0,22,10.454691
3.0,25,10.486218
2.7,26,10.532834
2.8,21,10.583858
4.1,28,10.631015
2.3,10,10.646676
5.0,39,10.916232
2.3,18,10.947495
3.2,22,10.986046
2.8,16,11.021314
4.2,29,11.068473
2.3,10,11.099724
3.4,21,11.312288
3.7,31,11.366225
2.2,12,11.397774
2.9,16,11.431108
3.1,20,11.461993
1.9,6,11.478022
2.4,17,11.51518
2.7,16,11.725988
4.4,31,11.790401
1.9,7,11.790401
2.6,13,11.821672
2.8,15,11.855485
2.1,8,11.875534
3.0,22,11.906815
1.7,10,11.92244
5.5,49,12.205889
3.6,26,12.252764
1.7,4,12.252764
2.9,20,12.29901
2.8,34,12.361288
2.4,11,12.392186
5.0,37,12.63215
1.9,6,12.648016
2.6,15,12.663154
1.8,5,12.679028
2.3,17,12.717396
4.6,35,12.779899
3.4,21,13.012582
2.5,12,13.028773
4.1,28,13.083926
2.2,9,13.099568
3.7,24,13.153683
3.2,19,13.184922
4.9,36,13.442233
4.6,33,13.489381
2.9,16,13.52067
2.7,15,13.557931
5.6,43,13.645496
2.4,11,13.663027
3.2,19,13.891096
2.4,12,13.906734
2.2,9,13.922628
3.9,27,13.992204
1.8,5,13.992204
4.7,34,14.054988
7.4,65,14.38287
2.4,11,14.402463
3.3,20,14.437277
2.3,12,14.453019
2.5,12,14.484156
3.7,24,14.534178
6.3,51,14.829019
3.8,27,14.873487
3.6,23,14.925328
4.5,37,15.181796
4.7,36,15.235254
3.8,29,15.29883
2.0,7,15.314362
3.7,27,15.370689
2.2,9,15.383875
7.5,68,15.670696
3.4,23,15.720699
1.7,8,15.745456
3.1,20,15.777756
2.6,13,15.80887
6.9,59,16.114841
2.2,23,16.149514
2.4,11,16.181049
3.5,22,16.22871
5.5,42,16.477009
3.8,25,16.523998
3.8,26,16.569389
2.8,15,16.601025
2.6,13,16.616554
9.3,81,16.953814
2.0,7,16.982947
6.5,54,17.088057
5.0,37,17.33292
3.3,22,17.364184
5.7,44,17.460264
2.9,16,17.491243
3.3,20,17.529714
2.6,35,17.777008
2.0,9,17.792253
4.2,31,17.846378
4.2,29,17.901677
4.6,51,18.182083
1.8,6,18.198012
2.6,16,18.228958
4.2,29,18.27972
3.3,24,18.326627
7.4,70,18.632083
1.6,9,18.647461
4.9,36,18.729007
4.1,35,18.791501
3.6,25,19.0123
2.5,13,19.050582
6.0,47,19.14554
3.0,30,19.197714
1.9,11,19.213333
4.8,38,19.46586
2.3,14,19.491196
2.8,15,19.506809
4.8,36,19.591239
2.8,15,19.608142
4.6,33,19.847483
4.6,33,19.912106
1.7,8,19.927731
2.5,14,19.958981
2.6,18,20.002729
2.8,18,20.020373
5.3,41,20.268303
2.6,13,20.300009
2.1,18,20.33811
2.9,16,20.369673
3.1,20,20.400991
4.7,39,20.481039
2.6,13,20.677666
3.1,18,20.709175
3.1,19,20.753853
4.2,31,20.805791
2.0,8,20.821416
5.1,39,20.902725
4.3,32,21.130859
3.6,23,21.178711
3.0,17,21.200584
6.1,49,21.296403
4.0,31,21.528741
2.8,15,21.566277
2.3,14,21.581916
4.6,33,21.644347
2.1,8,21.66025
1.7,4,21.676012
1.7,4,21.676012
5.9,47,21.95786
2.1,8,21.973752
3.0,17,22.004736
2.5,18,22.045665
3.7,24,22.093271
2.6,13,22.10167
2.9,16,22.133195
3.2,19,22.182876
3.2,19,22.403726
3.8,25,22.434989
4.8,41,22.520409
2.8,15,22.552008
2.9,16,22.587395
2.7,14,22.616882
2.7,16,22.832898
5.0,38,22.895682
5.1,39,22.980819
3.9,28,23.029778
6.2,57,23.324479
2.0,11,23.349889
5.6,44,23.425604
2.7,14,23.458905
2.2,13,23.663105
2.2,12,23.68717
4.4,31,23.734308
2.4,11,23.767278
3.2,27,23.81443
6.8,55,24.095566
2.0,7,24.11147
3.1,18,24.142728
3.0,31,24.204769
2.5,12,24.228814
1.8,5,24.228814
2.6,13,24.260325
3.7,24,24.308922
1.9,12,24.518456
6.1,48,24.600062
3.6,24,24.652778
1.8,5,24.652778
5.9,49,24.924624
2.6,13,24.96221
1.8,7,24.971435
2.6,13,25.002703
2.2,9,25.018594
3.0,21,25.049998
3.5,22,25.103739
8.0,68,25.408916
